Info 0    [17:22:54.085] Starting TS Server
Info 301  [17:31:12.599] collectAutoImports: response is complete
Info 302  [17:31:12.599] collectAutoImports: 0.11235618591308594
Info 303  [17:31:12.599] getCompletionData: Semantic work: 2.306454658508301
Info 304  [17:31:12.605] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 6.203401565551758
Info 305  [17:31:12.607] getCompletionData: Get current token: 0.007899284362792969
Info 306  [17:31:12.607] getCompletionData: Is inside comment: 0.014546394348144531
Info 307  [17:31:12.607] getCompletionData: Get previous token: 0.013463973999023438
Info 308  [17:31:12.607] getCompletionsAtPosition: isCompletionListBlocker: 0.011053085327148438
Info 309  [17:31:12.609] getExportInfoMap: cache hit
Info 310  [17:31:12.609] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 311  [17:31:12.609] collectAutoImports: response is complete
Info 312  [17:31:12.609] collectAutoImports: 0.11511516571044922
Info 313  [17:31:12.609] getCompletionData: Semantic work: 2.042194366455078
Info 314  [17:31:12.616] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 6.667160987854004
Info 315  [17:31:12.888] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 316  [17:31:12.891] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 66 structureChanged: false structureIsReused:: Completely Elapsed: 2.8412418365478516ms
Info 317  [17:31:12.891] Different program with same set of files
Info 318  [17:31:13.284] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 319  [17:31:13.288] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 67 structureChanged: false structureIsReused:: Completely Elapsed: 4.237072944641113ms
Info 320  [17:31:13.288] Different program with same set of files
Info 321  [17:31:13.560] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 322  [17:31:13.570] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 68 structureChanged: false structureIsReused:: Completely Elapsed: 9.60207748413086ms
Info 323  [17:31:13.570] Different program with same set of files
Info 324  [17:31:13.839] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 325  [17:31:13.847] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 69 structureChanged: false structureIsReused:: Completely Elapsed: 7.776573181152344ms
Info 326  [17:31:13.847] Different program with same set of files
Info 327  [17:31:13.848] getCompletionData: Get current token: 0.01668834686279297
Info 328  [17:31:13.848] getCompletionData: Is inside comment: 0.10799980163574219
Info 329  [17:31:13.848] getCompletionData: Get previous token: 0.029943466186523438
Info 330  [17:31:13.848] getCompletionsAtPosition: isCompletionListBlocker: 0.00653076171875
Info 331  [17:31:13.848] Returning an empty list because completion was requested in an invalid position.
Info 332  [17:31:13.853] getCompletionData: Get current token: 0.008638381958007812
Info 333  [17:31:13.854] getCompletionData: Is inside comment: 0.018018722534179688
Info 334  [17:31:13.854] getCompletionData: Get previous token: 0.021287918090820312
Info 335  [17:31:13.854] getCompletionsAtPosition: isCompletionListBlocker: 0.005314826965332031
Info 336  [17:31:13.854] Returning an empty list because completion was requested in an invalid position.
Info 337  [17:31:15.493] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 338  [17:31:15.503] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 70 structureChanged: false structureIsReused:: Completely Elapsed: 9.897283554077148ms
Info 339  [17:31:15.503] Different program with same set of files
Info 340  [17:31:15.528] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 341  [17:31:15.532] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 71 structureChanged: false structureIsReused:: Completely Elapsed: 4.115937232971191ms
Info 342  [17:31:15.532] Different program with same set of files
Info 343  [17:31:15.758] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 344  [17:31:15.765] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 72 structureChanged: false structureIsReused:: Completely Elapsed: 7.2016143798828125ms
Info 345  [17:31:15.765] Different program with same set of files
Info 346  [17:31:15.766] getCompletionData: Get current token: 0.013968467712402344
Info 347  [17:31:15.766] getCompletionData: Is inside comment: 0.020360946655273438
Info 348  [17:31:15.766] getCompletionData: Get previous token: 0.025419235229492188
Info 349  [17:31:15.766] getCompletionsAtPosition: isCompletionListBlocker: 0.004444122314453125
Info 350  [17:31:15.766] Returning an empty list because completion was requested in an invalid position.
Info 351  [17:31:15.772] getCompletionData: Get current token: 0.018964767456054688
Info 352  [17:31:15.772] getCompletionData: Is inside comment: 0.018563270568847656
Info 353  [17:31:15.772] getCompletionData: Get previous token: 0.02210712432861328
Info 354  [17:31:15.772] getCompletionsAtPosition: isCompletionListBlocker: 0.004695892333984375
Info 355  [17:31:15.772] Returning an empty list because completion was requested in an invalid position.
Info 356  [17:31:16.076] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 357  [17:31:16.083] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 73 structureChanged: false structureIsReused:: Completely Elapsed: 7.191342353820801ms
Info 358  [17:31:16.083] Different program with same set of files
Info 359  [17:31:16.084] getCompletionData: Get current token: 0.0122222900390625
Info 360  [17:31:16.084] getCompletionData: Is inside comment: 0.020577430725097656
Info 361  [17:31:16.084] getCompletionData: Get previous token: 0.023801803588867188
Info 362  [17:31:16.084] getCompletionsAtPosition: isCompletionListBlocker: 0.004283905029296875
Info 363  [17:31:16.084] Returning an empty list because completion was requested in an invalid position.
Info 364  [17:31:16.091] getCompletionData: Get current token: 0.009014129638671875
Info 365  [17:31:16.091] getCompletionData: Is inside comment: 0.020239830017089844
Info 366  [17:31:16.091] getCompletionData: Get previous token: 0.02183055877685547
Info 367  [17:31:16.091] getCompletionsAtPosition: isCompletionListBlocker: 0.00402069091796875
Info 368  [17:31:16.091] Returning an empty list because completion was requested in an invalid position.
Info 369  [17:31:16.278] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 370  [17:31:16.285] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 74 structureChanged: false structureIsReused:: Completely Elapsed: 7.483334541320801ms
Info 371  [17:31:16.286] Different program with same set of files
Info 372  [17:31:16.286] getCompletionData: Get current token: 0.012332916259765625
Info 373  [17:31:16.286] getCompletionData: Is inside comment: 0.0218353271484375
Info 374  [17:31:16.286] getCompletionData: Get previous token: 0.025160789489746094
Info 375  [17:31:16.286] getCompletionsAtPosition: isCompletionListBlocker: 0.00405120849609375
Info 376  [17:31:16.286] Returning an empty list because completion was requested in an invalid position.
Info 377  [17:31:16.292] getCompletionData: Get current token: 0.009247779846191406
Info 378  [17:31:16.292] getCompletionData: Is inside comment: 0.018064498901367188
Info 379  [17:31:16.292] getCompletionData: Get previous token: 0.02197551727294922
Info 380  [17:31:16.292] getCompletionsAtPosition: isCompletionListBlocker: 0.003559112548828125
Info 381  [17:31:16.292] Returning an empty list because completion was requested in an invalid position.
Info 382  [17:31:16.548] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 383  [17:31:16.555] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 75 structureChanged: false structureIsReused:: Completely Elapsed: 6.306675910949707ms
Info 384  [17:31:16.555] Different program with same set of files
Info 385  [17:31:16.555] getCompletionData: Get current token: 0.010875701904296875
Info 386  [17:31:16.556] getCompletionData: Is inside comment: 0.019194602966308594
Info 387  [17:31:16.556] getCompletionData: Get previous token: 0.025312423706054688
Info 388  [17:31:16.556] getCompletionsAtPosition: isCompletionListBlocker: 0.0046215057373046875
Info 389  [17:31:16.556] Returning an empty list because completion was requested in an invalid position.
Info 390  [17:31:16.564] getCompletionData: Get current token: 0.019822120666503906
Info 391  [17:31:16.564] getCompletionData: Is inside comment: 0.020911216735839844
Info 392  [17:31:16.564] getCompletionData: Get previous token: 0.02578449249267578
Info 393  [17:31:16.564] getCompletionsAtPosition: isCompletionListBlocker: 0.00395965576171875
Info 394  [17:31:16.564] Returning an empty list because completion was requested in an invalid position.
Info 395  [17:31:17.365] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 396  [17:31:17.373] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 76 structureChanged: false structureIsReused:: Completely Elapsed: 7.741609573364258ms
Info 397  [17:31:17.373] Different program with same set of files
Info 398  [17:31:17.374] getCompletionData: Get current token: 0.017838478088378906
Info 399  [17:31:17.374] getCompletionData: Is inside comment: 0.022806167602539062
Info 400  [17:31:17.374] getCompletionData: Get previous token: 0.04322624206542969
Info 401  [17:31:17.374] getCompletionsAtPosition: isCompletionListBlocker: 0.038275718688964844
Info 402  [17:31:17.382] getExportInfoMap: cache hit
Info 403  [17:31:17.383] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 404  [17:31:17.383] collectAutoImports: response is complete
Info 405  [17:31:17.383] collectAutoImports: 0.22592544555664062
Info 406  [17:31:17.383] getCompletionData: Semantic work: 8.358519554138184
Info 407  [17:31:17.397] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 14.405623435974121
Info 408  [17:31:17.402] getCompletionData: Get current token: 0.006350517272949219
Info 409  [17:31:17.402] getCompletionData: Is inside comment: 0.01178741455078125
Info 410  [17:31:17.402] getCompletionData: Get previous token: 0.0133819580078125
Info 411  [17:31:17.402] getCompletionsAtPosition: isCompletionListBlocker: 0.012982368469238281
Info 412  [17:31:17.404] getExportInfoMap: cache hit
Info 413  [17:31:17.404] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 414  [17:31:17.404] collectAutoImports: response is complete
Info 415  [17:31:17.404] collectAutoImports: 0.08349323272705078
Info 416  [17:31:17.404] getCompletionData: Semantic work: 2.291135787963867
Info 417  [17:31:17.413] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.941391944885254
Info 418  [17:31:17.716] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 419  [17:31:17.719] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 77 structureChanged: false structureIsReused:: Completely Elapsed: 2.8183746337890625ms
Info 420  [17:31:17.719] Different program with same set of files
Info 421  [17:31:17.719] getCompletionData: Get current token: 0.005089759826660156
Info 422  [17:31:17.719] getCompletionData: Is inside comment: 0.007546424865722656
Info 423  [17:31:17.719] getCompletionData: Get previous token: 0.010312080383300781
Info 424  [17:31:17.719] getCompletionsAtPosition: isCompletionListBlocker: 0.008993148803710938
Info 425  [17:31:17.721] getExportInfoMap: cache hit
Info 426  [17:31:17.722] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 427  [17:31:17.722] collectAutoImports: response is complete
Info 428  [17:31:17.722] collectAutoImports: 0.16740894317626953
Info 429  [17:31:17.722] getCompletionData: Semantic work: 2.857748031616211
Info 430  [17:31:17.729] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 6.711775779724121
Info 431  [17:31:17.732] getCompletionData: Get current token: 0.01752758026123047
Info 432  [17:31:17.732] getCompletionData: Is inside comment: 0.014979362487792969
Info 433  [17:31:17.732] getCompletionData: Get previous token: 0.011393547058105469
Info 434  [17:31:17.732] getCompletionsAtPosition: isCompletionListBlocker: 0.023446083068847656
Info 435  [17:31:17.734] getExportInfoMap: cache hit
Info 436  [17:31:17.734] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 437  [17:31:17.734] collectAutoImports: response is complete
Info 438  [17:31:17.734] collectAutoImports: 0.08283329010009766
Info 439  [17:31:17.734] getCompletionData: Semantic work: 2.1996593475341797
Info 440  [17:31:17.741] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 6.378022193908691
Info 441  [17:31:18.001] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 442  [17:31:18.004] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 78 structureChanged: false structureIsReused:: Completely Elapsed: 2.940779685974121ms
Info 443  [17:31:18.004] Different program with same set of files
Info 444  [17:31:18.749] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 445  [17:31:18.757] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 79 structureChanged: false structureIsReused:: Completely Elapsed: 7.120655059814453ms
Info 446  [17:31:18.757] Different program with same set of files
